problem,treatment,num_tests,dilution,finished,solution_found,first_gen_found,max_gen,max_score,max_actual_score,solved_all_training,overfit_prog_id,replicate_id,seed,directory,behavioral_diversity,unique_behavioral_diversity,num_taxa,total_orgs,ave_depth,num_roots,mrca_depth,diversity,mrca_changes,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,current_phylogenetic_diversity,tree_size,num_sparse_taxa,mean_sparse_pairwise_distances,sum_sparse_pairwise_distances,variance_sparse_pairwise_distances
median,full,10,0_00000,False,False,-1,300,93,93,False,-1,14,554114,median/full/100/0_00000/554114/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,10,0_00000,False,True,141,140,100,100,True,-1,15,554115,median/full/100/0_00000/554115/,5.20695,288.0,1961,2000,139.459,1,138,10.9052,6,1.39194,0,2,0.249016,2.95356,1,4,0.502564,2098,2099,1961,2,5676090,0
median,full,10,0_00000,False,True,101,100,100,100,True,-1,16,554116,median/full/100/0_00000/554116/,5.03127,273.0,1982,2000,99.845,1,81,10.9486,5,2.59214,0.473744,19.0045,1.41738,36.5368,1,40,17.3569,4347,4348,2584,13,25793722,7
median,full,10,0_00000,False,False,-1,300,94,94,False,-1,17,554117,median/full/100/0_00000/554117/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,10,0_00000,False,False,-1,300,100,100,True,0,18,554118,median/full/100/0_00000/554118/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,10,0_00000,False,False,-1,300,100,100,True,1,19,554119,median/full/100/0_00000/554119/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,10,0_00000,False,True,211,210,100,100,True,-1,20,554120,median/full/100/0_00000/554120/,6.30586,341.0,1957,2000,200.658,1,165,10.9221,5,3.05255,0.804391,26.1181,2.02072,68.7019,1,78,108.57,5001,5002,2582,15,29391168,9
median,full,10,0_00000,False,True,132,131,100,100,True,-1,21,554121,median/full/100/0_00000/554121/,6.07957,321.0,1972,2000,125.327,1,121,10.9386,3,1.89639,0.34188,5,0.591662,8.64054,1,10,0.96491,3048,3049,2420,6,12566866,1
median,full,10,0_00000,False,True,190,189,100,100,True,-1,22,554122,median/full/100/0_00000/554122/,6.68769,356.0,1978,2000,182.465,1,141,10.9442,4,2.97814,0.725784,23,2.65951,79.27,1,88,191.092,5082,5083,2602,15,29565455,10
median,full,10,0_00000,False,False,-1,300,100,100,True,2,23,554123,median/full/100/0_00000/554123/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,10,0_00000,False,True,22,21,95,95,True,-1,24,554124,median/full/100/0_00000/554124/,5.62352,257.0,1921,2000,22.368,1,8,10.8175,2,1.8895,0.00969036,15,1.72992,11.1006,1,29,104.102,2601,2602,2073,5,10499980,11
median,full,10,0_00000,False,True,116,115,100,100,True,-1,25,554125,median/full/100/0_00000/554125/,5.53607,291.0,1970,2000,108.737,1,73,10.9362,2,3.00504,0.60084,35.0239,2.52583,69.0198,1,76,117.716,5055,5056,2620,14,27402607,8
median,full,10,0_00000,False,True,157,156,100,100,True,-1,26,554126,median/full/100/0_00000/554126/,5.15958,266.0,1970,2000,150.455,1,79,10.9358,5,3.19837,0.846358,41.1251,3.24942,129.076,1,149,1000.89,5374,5375,2580,18,35223511,22
median,full,10,0_00000,False,False,-1,300,100,100,True,0,27,554127,median/full/100/0_00000/554127/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,10,0_00000,False,True,135,134,100,100,True,-1,28,554128,median/full/100/0_00000/554128/,6.33234,334.0,1975,2000,132.227,1,74,10.9406,5,3.30408,0.916089,18.1621,3.07448,108.933,1,122,493.727,5669,5670,2651,17,33996664,16
median,full,10,0_00000,False,True,233,232,100,100,True,-1,29,554129,median/full/100/0_00000/554129/,5.19033,327.0,1857,2000,204.278,1,195,10.6817,5,1.45952,0.0119166,2.01176,0.254037,10.7983,1,20,64.3939,2066,2067,1858,3,6625296,1
median,full,10,0_00000,False,True,147,146,99,99,True,-1,30,554130,median/full/100/0_00000/554130/,5.26382,264.0,1979,2000,145.445,1,135,10.9358,4,1.76136,0.00598477,8.02128,0.743112,6.83954,1,21,29.1375,2579,2580,2217,5,10105516,2
median,full,10,0_00000,False,True,133,132,100,100,True,-1,31,554131,median/full/100/0_00000/554131/,3.70667,196.0,1971,2000,125.887,1,89,10.9372,3,3.01466,0.750152,37.0106,2.75962,69.4812,1,78,144.132,5122,5123,2640,16,32477764,14
median,full,10,0_00000,False,False,-1,300,100,100,True,1,32,554132,median/full/100/0_00000/554132/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,10,0_00000,False,True,183,182,100,100,True,-1,33,554133,median/full/100/0_00000/554133/,6.25333,361.0,1911,2000,150.929,1,93,10.8727,2,3.37875,0.615905,16.6071,2.25224,106.254,1,129,594.324,4952,4953,2516,17,31210698,16
median,full,10,0_00000,False,True,257,256,100,100,True,-1,34,554134,median/full/100/0_00000/554134/,5.39457,291.0,1978,2000,243.958,1,233,10.9446,2,2.23723,0.439527,12,0.931449,21.6667,1,24,4.93434,3773,3774,2515,9,19250813,4
median,full,10,0_00000,False,True,298,297,100,100,True,-1,35,554135,median/full/100/0_00000/554135/,4.17424,208.0,1888,2000,250.025,1,162,10.8496,3,3.87639,0.770354,43.2308,5.66981,150.561,1,196,2031.64,5564,5565,2471,17,31060086,13
median,full,10,0_00000,False,False,-1,300,88,88,False,-1,36,554136,median/full/100/0_00000/554136/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,10,0_00000,False,True,197,196,100,100,True,-1,37,554137,median/full/100/0_00000/554137/,6.18738,377.0,1983,2000,189.965,1,66,10.9496,5,3.20205,0.745513,31.3108,2.90629,179.561,1,251,5079.63,5459,5460,2615,18,36690208,14
median,full,10,0_00000,False,False,-1,300,92,92,False,-1,38,554138,median/full/100/0_00000/554138/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,10,0_00000,False,False,-1,300,100,100,True,1,39,554139,median/full/100/0_00000/554139/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,10,0_00000,False,True,150,149,100,100,True,-1,40,554140,median/full/100/0_00000/554140/,3.97801,182.0,1939,2000,130.44,1,129,10.8475,5,1.3813,0,2,0.231502,2.94099,1,4,0.501909,2067,2068,1939,2,5525792,0
median,full,10,0_00000,False,False,-1,300,100,100,True,0,41,554141,median/full/100/0_00000/554141/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,10,0_00000,False,True,139,138,96,96,True,-1,42,554142,median/full/100/0_00000/554142/,6.22558,302.0,1957,2000,128.534,1,38,10.8773,5,2.41146,0.0663863,20.3182,4.5404,40.9168,1,180,1092.48,3627,3628,2296,9,19019488,22
median,full,10,0_00000,False,True,217,216,100,100,True,-1,43,554143,median/full/100/0_00000/554143/,7.98453,519.0,1963,2000,203.723,1,123,10.9292,4,3.09697,0.812148,26.7046,2.8012,142.175,1,168,1674.04,5099,5100,2560,18,35640770,16
median,full,10,0_00000,False,True,250,249,100,100,True,-1,44,554144,median/full/100/0_00000/554144/,4.60451,231.0,1874,2000,240.377,1,239,10.6852,4,1.43135,0,2,0.249805,2.87966,1,4,0.49629,2112,2113,1874,2,5053806,0
median,full,10,0_00000,False,True,233,232,99,99,True,-1,45,554145,median/full/100/0_00000/554145/,5.10671,275.0,1925,2000,224.45,1,90,10.8033,1,2.08262,0.0771973,36.8658,6.89367,18.5779,1,274,3210.93,3054,3055,2025,4,7835380,8
median,full,10,0_00000,False,True,178,177,100,100,True,-1,46,554146,median/full/100/0_00000/554146/,3.80351,159.0,1851,2000,159.358,1,158,10.6407,2,1.43497,0,2,0.24035,2.85731,1,4,0.493337,2008,2009,1851,2,4892222,0
median,full,10,0_00000,False,True,207,206,100,100,True,-1,47,554147,median/full/100/0_00000/554147/,5.73096,322.0,1979,2000,195.682,1,172,10.9456,6,2.43464,0.579628,15.0663,1.06229,44.0507,1,50,51.7584,4079,4080,2546,13,26764020,9
median,full,10,0_00000,False,True,249,248,100,100,True,-1,48,554148,median/full/100/0_00000/554148/,5.04626,220.0,1915,2000,234.419,1,232,10.8334,5,1.39543,0.00447094,2.0017,0.236792,4.25123,1,6,1.3996,2147,2148,1916,4,7791044,1
median,full,10,0_00000,False,True,300,299,100,100,True,-1,49,554149,median/full/100/0_00000/554149/,6.69321,425.0,1919,2000,272.031,1,172,10.8833,2,3.49014,0.404622,103.125,11.4655,117.941,1,220,4124.51,5370,5371,2487,18,33602156,17
median,full,5,0_00000,False,True,162,161,99,99,True,-1,0,555100,median/full/100/0_00000/555100/,4.89494,210.0,1971,2000,153.452,1,39,10.924,5,2.02522,0.0620563,31,3.37227,7.46895,1,233,269.416,2999,3000,2230,4,8199844,2
median,full,5,0_00000,False,True,172,171,99,99,True,-1,1,555101,median/full/100/0_00000/555101/,5.35198,255.0,1983,2000,170.158,1,126,10.9341,4,2.09132,0.0304466,24,1.85649,9.1197,1,87,22.4981,3199,3200,2431,6,12459602,3
median,full,5,0_00000,False,True,67,66,90,90,True,-1,2,555102,median/full/100/0_00000/555102/,5.94455,256.0,1976,2000,61.8315,1,16,10.9245,2,2.4971,0.0404405,20.123,4.09339,43.2353,1,92,1156.54,3688,3689,2411,10,20582027,26
median,full,5,0_00000,False,True,180,179,100,100,True,-1,3,555103,median/full/100/0_00000/555103/,5.20493,332.0,1978,2000,172.718,1,156,10.9446,4,2.56339,0.611997,18,1.3676,32.9801,1,36,11.8703,4299,4300,2559,11,21670185,5
median,full,5,0_00000,False,True,122,121,100,100,True,-1,4,555104,median/full/100/0_00000/555104/,5.38023,293.0,1978,2000,118.885,1,107,10.9442,5,2.33513,0.550808,13,1.40873,23.4765,1,26,5.57699,3846,3847,2543,10,20510779,4
median,full,5,0_00000,False,False,-1,300,100,100,True,0,5,555105,median/full/100/0_00000/555105/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,True,95,94,83,83,True,-1,6,555106,median/full/100/0_00000/555106/,6.32735,260.0,1983,2000,91.8365,1,4,10.9359,1,3.07959,0.0594068,75.6728,17.7527,62.609,1,180,5188.95,4848,4849,2388,9,18419198,43
median,full,5,0_00000,False,True,257,256,100,100,True,-1,7,555107,median/full/100/0_00000/555107/,4.21941,195.0,1987,2000,245.422,1,242,10.9532,4,1.75664,0.25,4,0.448828,6.83452,1,8,0.678694,2958,2959,2375,5,11226344,1
median,full,5,0_00000,False,True,99,98,99,99,True,-1,8,555108,median/full/100/0_00000/555108/,5.73335,311.0,1969,2000,98.1295,1,29,10.9128,5,2.08136,0.0393948,67.7222,9.86052,26.7029,1,138,2339.5,3099,3100,2064,4,8998008,10
median,full,5,0_00000,False,False,-1,300,100,100,True,0,9,555109,median/full/100/0_00000/555109/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,False,-1,300,100,100,True,0,10,555110,median/full/100/0_00000/555110/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,True,134,133,100,100,True,-1,11,555111,median/full/100/0_00000/555111/,4.79173,224.0,1978,2000,123.372,1,121,10.9446,3,1.61036,0,3,0.390654,4.74922,1,6,0.696178,2425,2426,2229,4,8985737,0
median,full,5,0_00000,False,False,-1,300,91,91,False,-1,12,555112,median/full/100/0_00000/555112/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,True,122,121,100,100,True,-1,13,555113,median/full/100/0_00000/555113/,7.64408,465.0,1981,2000,104.775,1,82,10.9476,3,2.61087,0.490584,25,2.10602,44.185,1,50,42.3344,4335,4336,2574,13,26298574,11
median,full,5,0_00000,False,False,-1,300,100,100,True,0,14,555114,median/full/100/0_00000/555114/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,True,126,125,100,100,True,-1,15,555115,median/full/100/0_00000/555115/,4.19828,209.0,1810,2000,111.303,1,109,10.5443,4,1.47447,0.00319149,2.00115,0.245368,3.79524,1,6,1.48734,1919,1920,1811,3,6213356,1
median,full,5,0_00000,False,True,127,126,100,100,True,-1,16,555116,median/full/100/0_00000/555116/,4.91404,262.0,1954,2000,117.448,1,115,10.9077,4,1.39078,0.00970874,2.00405,0.252753,4.65651,1,6,1.00863,2069,2070,1955,4,8884993,1
median,full,5,0_00000,False,True,132,131,100,100,True,-1,17,555117,median/full/100/0_00000/555117/,5.19582,236.0,1973,2000,127.147,1,107,10.9308,6,1.40712,0.0176983,2.03035,0.248752,19.4574,1,41,321.899,2115,2116,1975,4,9182522,2
median,full,5,0_00000,False,False,-1,300,100,100,True,0,18,555118,median/full/100/0_00000/555118/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,False,-1,300,95,95,False,-1,19,555119,median/full/100/0_00000/555119/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,False,-1,300,100,100,True,1,20,555120,median/full/100/0_00000/555120/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,True,72,71,92,92,True,-1,21,555121,median/full/100/0_00000/555121/,6.02382,285.0,1972,2000,70.4365,1,24,10.8983,3,2.49739,0.0310889,22.0972,3.57655,24.9391,1,95,572.091,3877,3878,2511,8,16838770,25
median,full,5,0_00000,False,True,129,128,100,100,True,-1,22,555122,median/full/100/0_00000/555122/,4.60763,195.0,1948,2000,126.445,1,125,10.8718,3,1.40853,0,2,0.257871,2.9393,1,4,0.50176,2072,2073,1948,2,5574015,0
median,full,5,0_00000,False,True,157,156,100,100,True,-1,23,555123,median/full/100/0_00000/555123/,5.39238,252.0,1964,2000,148.404,1,108,10.9298,3,3.3054,0.989447,41.002,3.85746,76.0124,1,85,126.015,5606,5607,2626,16,31307834,12
median,full,5,0_00000,False,False,-1,300,100,100,True,0,24,555124,median/full/100/0_00000/555124/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,True,249,248,100,100,True,-1,25,555125,median/full/100/0_00000/555125/,6.5344,386.0,1948,2000,232.57,1,197,10.9138,4,2.84357,0.46183,26.0859,2.49043,65.6267,1,78,176.891,4487,4488,2490,15,29207017,11
median,full,5,0_00000,False,False,-1,300,84,84,False,-1,26,555126,median/full/100/0_00000/555126/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,True,180,179,100,100,True,-1,27,555127,median/full/100/0_00000/555127/,4.89958,286.0,1967,2000,171.203,1,139,10.9332,7,2.78632,0.50931,26.1575,1.76036,62.2599,1,70,87.2621,4599,4600,2567,13,26711498,6
median,full,5,0_00000,False,False,-1,300,97,97,False,-1,28,555128,median/full/100/0_00000/555128/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,True,142,141,99,99,True,-1,29,555129,median/full/100/0_00000/555129/,6.79436,372.0,1904,2000,134.399,1,29,10.6783,4,2.95244,0.0756643,57.5,8.74326,44.4092,1,219,843.521,4257,4258,2380,11,21713658,40
median,full,5,0_00000,False,True,260,259,100,100,True,-1,30,555130,median/full/100/0_00000/555130/,5.66137,327.0,1963,2000,242.106,1,84,10.9284,5,3.47014,0.735566,23.4748,4.48674,178.056,1,332,6453.13,5741,5742,2597,20,38884710,22
median,full,5,0_00000,False,False,-1,300,95,95,False,-1,31,555131,median/full/100/0_00000/555131/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,True,215,214,97,97,True,-1,32,555132,median/full/100/0_00000/555132/,7.02468,442.0,1939,2000,198.493,1,33,10.7847,3,2.64086,0.187886,21.362,4.79957,184.688,1,332,22893.1,3953,3954,2425,9,18237978,24
median,full,5,0_00000,False,True,118,117,94,94,True,-1,33,555133,median/full/100/0_00000/555133/,7.22163,433.0,1961,2000,114.226,1,25,10.9,5,2.53727,0.0542143,29.6865,7.00388,33.914,1,179,2593,3876,3877,2333,8,16706798,19
median,full,5,0_00000,False,True,145,144,88,88,True,-1,34,555134,median/full/100/0_00000/555134/,6.21002,275.0,1984,2000,141.406,1,10,10.9318,1,3.143,0.0791554,70.6686,20.1392,57.4618,1,266,7994.1,5065,5066,2453,10,21256569,62
median,full,5,0_00000,False,True,186,185,89,89,True,-1,35,555135,median/full/100/0_00000/555135/,7.35428,400.0,1920,2000,168.863,1,42,10.7593,2,2.47303,0.0833336,21.8485,5.40876,38.3333,1,251,4255.15,3574,3575,2257,9,18158474,22
median,full,5,0_00000,False,True,86,85,99,99,True,-1,36,555136,median/full/100/0_00000/555136/,4.78762,205.0,1922,2000,81.553,1,26,10.7537,2,1.97693,0.0318465,54.1613,5.61742,9.62451,1,114,459.708,2831,2832,2008,3,6906694,10
median,full,5,0_00000,False,False,-1,300,100,100,True,0,37,555137,median/full/100/0_00000/555137/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,full,5,0_00000,False,True,163,162,100,100,True,-1,38,555138,median/full/100/0_00000/555138/,5.43833,353.0,1979,2000,135.649,1,57,10.9456,6,3.0914,0.902939,40,4.87759,135.146,1,164,1825.43,5084,5085,2596,18,36899798,22
median,full,5,0_00000,False,True,162,161,100,100,True,-1,39,555139,median/full/100/0_00000/555139/,6.34242,386.0,1980,2000,153.382,1,150,10.9458,3,1.7455,0.184483,4,0.486991,6.75334,1,8,0.732082,2762,2763,2339,5,11285395,1
median,full,5,0_00000,False,True,289,288,100,100,True,-1,40,555140,median/full/100/0_00000/555140/,6.17958,421.0,1979,2000,277.521,1,258,10.9456,4,2.6003,0.618162,20.0021,1.67152,37.6602,1,42,20.9803,4490,4491,2589,13,26537214,8
median,full,5,0_00000,False,True,276,275,100,100,True,-1,41,555141,median/full/100/0_00000/555141/,5.05943,270.0,1955,2000,267.454,1,266,10.9028,2,1.39943,0,2,0.251263,2.94319,1,4,0.501998,2220,2221,1955,2,5621604,0
median,full,5,0_00000,False,True,276,275,100,100,True,-1,42,555142,median/full/100/0_00000/555142/,5.4779,283.0,1980,2000,258.579,1,222,10.9466,4,2.89456,0.741972,18.0078,2.67265,68.5311,1,78,173.622,5001,5002,2602,16,32512081,13
median,full,5,0_00000,False,True,145,144,99,99,True,-1,43,555143,median/full/100/0_00000/555143/,5.69866,324.0,1960,2000,138.558,1,44,10.9047,3,2.21746,0.0563335,98,15.2409,27.0785,1,194,3202.14,3366,3367,2065,5,10698350,10
median,full,5,0_00000,False,True,173,172,93,93,True,-1,44,555144,median/full/100/0_00000/555144/,7.45895,444.0,1973,2000,168.151,1,61,10.8993,7,3.01603,0.0786697,41.8771,9.07238,88.9955,1,221,7633.38,4855,4856,2542,12,24661632,53
median,full,5,0_00000,False,True,134,133,98,98,True,-1,45,555145,median/full/100/0_00000/555145/,5.85243,284.0,1945,2000,132.433,1,93,10.8829,2,1.9991,0.0243138,23.1903,4.41734,11.8928,1,78,321.634,2968,2969,2077,6,11743396,13
median,full,5,0_00000,False,True,146,145,95,95,True,-1,46,555146,median/full/100/0_00000/555146/,6.89518,380.0,1975,2000,139.332,1,16,10.9112,3,2.91463,0.0893119,47,11.0229,92.3373,1,252,7004.76,4613,4614,2443,9,18583568,31
median,full,5,0_00000,False,True,133,132,98,98,True,-1,47,555147,median/full/100/0_00000/555147/,6.41791,388.0,1941,2000,126.391,1,54,10.855,2,2.02733,0.0415574,20.4649,3.38369,18.466,1,144,943.569,2948,2949,2123,5,10323664,12
median,full,5,0_00000,False,True,189,188,96,96,True,-1,48,555148,median/full/100/0_00000/555148/,6.64916,350.0,1986,2000,179.032,1,44,10.9405,2,2.74513,0.0799735,32.75,7.76189,34.7304,1,272,2035.69,4311,4312,2444,7,15332330,17
median,full,5,0_00000,False,False,-1,300,99,99,False,-1,49,555149,median/full/100/0_00000/555149/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,cohort,100,0_00000,False,True,97,96,99,99,True,-1,0,521100,median/cohort/100/0_00000/521100/,5.33015,292.0,1847,2000,80.6025,1,29,10.4697,4,2.23404,0.0399647,27.274,3.05988,22.6609,1,120,1542.82,2798,2799,2112,5,8618212,6
median,cohort,100,0_00000,True,False,-1,300,100,100,True,0,1,521101,median/cohort/100/0_00000/521101/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,cohort,100,0_00000,False,True,50,49,100,100,True,-1,2,521102,median/cohort/100/0_00000/521102/,4.21428,180.0,1949,2000,50.44,1,47,10.8818,3,1.39747,0.003996,2.00211,0.244265,4.93045,1,8,4.51455,1998,1999,1950,3,7461706,1
median,cohort,100,0_00000,False,True,236,235,100,100,True,-1,3,521103,median/cohort/100/0_00000/521103/,4.3262,213.0,1968,2000,230.367,1,228,10.9334,4,1.60969,0,3,0.381191,4.74236,1,6,0.688062,2547,2548,2221,4,8791873,0
median,cohort,100,0_00000,False,True,99,98,100,100,True,-1,4,521104,median/cohort/100/0_00000/521104/,6.68369,387.0,1982,2000,97.056,1,89,10.9486,5,1.99019,0.211435,8.00114,0.733819,14.9938,1,18,3.5674,3114,3115,2435,9,18913268,4
median,cohort,100,0_00000,True,False,-1,300,99,99,False,-1,5,521105,median/cohort/100/0_00000/521105/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,cohort,100,0_00000,False,True,22,21,99,99,True,-1,6,521106,median/cohort/100/0_00000/521106/,4.2166,194.0,1851,2000,22.39,1,2,10.601,1,1.66569,0.0147738,20.0556,1.46587,5.43419,1,41,29.7609,2124,2125,1888,4,7920100,3
median,cohort,100,0_00000,True,False,-1,300,90,90,False,-1,7,521107,median/cohort/100/0_00000/521107/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,cohort,100,0_00000,False,True,82,81,92,92,True,-1,8,521108,median/cohort/100/0_00000/521108/,6.25271,317.0,1969,2000,75.0775,1,17,10.8888,3,2.46609,0.0397796,34.5005,4.28167,36.1216,1,118,1172.09,3713,3714,2458,9,17638158,26
median,cohort,100,0_00000,True,False,-1,300,100,100,True,0,9,521109,median/cohort/100/0_00000/521109/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,cohort,100,0_00000,True,False,-1,300,93,93,False,-1,10,521110,median/cohort/100/0_00000/521110/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,cohort,100,0_00000,False,True,150,149,100,100,True,-1,11,521111,median/cohort/100/0_00000/521111/,5.93227,330.0,1975,2000,143.864,1,100,10.9412,4,3.08732,0.583163,47,3.32258,83.0044,1,94,252.981,5206,5207,2598,15,29427256,10
median,cohort,100,0_00000,False,True,60,59,100,100,True,-1,12,521112,median/cohort/100/0_00000/521112/,3.21644,121.0,1843,2000,59.358,1,57,10.6638,2,1.42252,0.003125,2.00113,0.233668,3.86318,1,6,1.50095,1900,1901,1844,3,6557370,1
median,cohort,100,0_00000,False,True,174,173,100,100,True,-1,13,521113,median/cohort/100/0_00000/521113/,4.36411,218.0,1985,2000,166.435,1,164,10.9516,4,1.59537,0.2,3,0.369026,4.86879,1,6,0.619242,2545,2546,2249,4,9065964,0
median,cohort,100,0_00000,False,True,164,163,98,98,True,-1,14,521114,median/cohort/100/0_00000/521114/,5.84905,289.0,1941,2000,158.38,1,34,10.866,3,1.99102,0.0679001,39.0466,3.49719,14.8672,1,247,1779.53,2872,2873,2067,4,9043380,8
median,cohort,100,0_00000,True,False,-1,300,99,99,False,-1,15,521115,median/cohort/100/0_00000/521115/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,cohort,100,0_00000,True,False,-1,300,100,100,True,2,16,521116,median/cohort/100/0_00000/521116/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,cohort,100,0_00000,True,False,-1,300,99,99,False,-1,17,521117,median/cohort/100/0_00000/521117/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,cohort,100,0_00000,False,True,172,171,100,100,True,-1,18,521118,median/cohort/100/0_00000/521118/,6.47323,362.0,1977,2000,169.718,1,132,10.9432,4,2.66934,0.505699,38.1429,2.85889,70.2137,1,80,216.165,4431,4432,2538,14,28431404,9
median,cohort,100,0_00000,True,False,-1,300,93,93,False,-1,19,521119,median/cohort/100/0_00000/521119/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
median,cohort,100,0_00000,False,True,171,170,98,98,True,-1,20,521120,median/cohort/100/0_00000/521120/,4.99952,247.0,1975,2000,166.448,1,23,10.9055,2,2.39506,0.0796735,64.1907,6.59611,23.6565,1,291,3510.19,3669,3670,2387,4,9589790,7
